acoustic wave	- (kỹ) sóng âm thanh
acoustical	- (thuộc) âm thanh
acoustically [01/ə'ku:stikəli/]	[01* phtừ]\n- về âm thanh, về độ vang âm
acoustician [01/,æku:s'ti∫n/]	[01* dtừ]\n- nhà âm học
acoustics [01/ə'ku:stiks/]	[01* dtừ, s/n (dùng như số ít)]\n- âm học\n[02= room (architectural) acoustics] âm học kiến trúc\n[02= wave acoustics] âm học sóng\n[02= ray acoustics] âm học tia\n- (số nhiều) độ vang âm (của một rạp hát, rạp chiếu bóng...) 
acquaint [01/ə'kweint/]	[01* ngđtừ]\n- làm quen\n[02= to acquaint oneself with something] làm quen với cái gì\n[02= to be acquainted with somebody] quen biết ai\n[02= to get (become) acquainted with] trở thành quen thuộc với\n- báo, cho biết, cho hay\n[02= to acquaint somebody with a piece of news] báo cho ai biết một tin gì\n[02= to acquaint somebody with a fact] cho ai biết một sự việc gì
acquaintance [01/ə'kweintəns/]	[01* dtừ]\n- sự biết, sự hiểu biết\n[02= to have a good acquaintance with Vietnam] hiểu biết rất rõ về Việt Nam\n[02= to have an intimate acquaintance with a subject] hiểu biết tường tận một vấn đề\n- sự quen, sự quen biết\n[02= to make acquaintance with somebody; to make someone's acquaintance] làm quen với ai\n- ((thường) số nhiều) người quen\n[02= an old acquaintance] một người quen cũ\n[02= a man of many acquaintances] một người quen biết nhiều\n[04! bowing (nodding) aquaintance]\n- người quen sơ sơ\n[04! to drop an aquaintance]\n- bỏ rơi một người quen, lờ một người quen\n[04! to scrape acquaintance with somebody]\n- cố làm quen bằng được với ai\n[04! speaking acquaintance]\n- xem [03speaking]\n[04! to strike up an aquaintance]\n- xem [03strike] 
acquaintanceship [01/ə'kweintən∫ip/]	[01* dtừ]\n- sự quen biết
acquainted [01/ə'kweintid/]	[01* ttừ]\n- ((thường) + [04with]) quen biết, quen thuộc (với) 
acquest [01/æ'kwest/]	[01* dtừ]\n- vật kiếm được, của cải làm ra\n- (pháp lý) của làm ra (không do thừa kế) 
acquiesce [01/,ækwi'es/]	[01* nđtừ]\n- bằng lòng, ưng thuận, đồng ý; bằng lòng ngầm, mặc nhận\n[02= to acquiesce in someone's proposal] đồng ý với lời đề nghị của ai\n[02= to acquiesce in a conclusion] đồng ý với một kết luận
acquiescence [01/,ækwi'esns/]	[01* dtừ]\n- sự bằng lòng, sự ưng thuận, sự đồng ý; sự bằng lòng ngầm, sự mặc nhận\n- sự phục tùng
acquiescent [01/,ækwi'esnt/]	[01* ttừ]\n- bằng lòng, ưng thuận, đồng ý; bằng lòng ngầm, mặc nhận\n- phục tùng
acquiescently	- xem [03acquiescent] 
acquirable	như [03acquirer]
acquire [01/ə'kwaiə/]	[01* ngđtừ]\n- được, giành được, thu được, đạt được, kiếm được\n[02= to acquire a good reputation] được tiếng tốt\n[02= acquired characteristic] (sinh vật) tính chất thu được\n[02= an acquired taste] sở thích do quen mà có
Acquired Immune Deficiency Syndrome	[01* dtừ]\n-, viết tắt là AIDS bệnh liệt kháng
acquirement [01/ə'kwaiəmənt/]	[01* dtừ]\n- sự được, sự giành được, sự thu được, sự đạt được, sự kiếm được\n- (số nhiều) điều học được, học thức, tài nghệ, tài năng (do trau giồi mà có, đối lại với thiên tư)\n[02= a man of vast acquirements] một người có nhiều tài năng; người có vốn kiến thức rộng
acquirer	- xem [03acquire] 
acquisition [01/,ækwi'zi∫n/]	[01* dtừ]\n- sự được, sự giành được, sự thu được, sự đạt được, sự kiếm được\n- cái giành được, cái thu nhận được\n[02= Mr. A will be a valuable acquisition to the teaching staff of our school] thu nhận được ông A thì sẽ có lợi cho hàng ngũ giáo viên của trường chúng ta\n- (kỹ) thu thập, thu nhận
acquisitive [01/ə'kwizitiv/]	[01* ttừ]\n- thích trữ của, hám lợi\n- có thể học hỏi, có khả năng tiếp thu, có khả năng lĩnh hội
acquisitively	- xem [03acquisitive] 
acquisitiveness [01/ə'kwizitivnis/]	[01* dtừ]\n- tính thích trữ của, tính hám lợi\n- tính có thể học hỏi, khả năng tiếp thu, khả năng lĩnh hội
acquisitor	như [03acquisitively]
acquit [01/ə'kwit/]	[01* ngđtừ]\n- trả hết, trang trải (nợ nần)\n[02= to acquit one's debt] trang trải hết nợ nần\n- tha bổng, tha tội, tuyên bố trắng án\n[02= to be acquitted of one's crime] được tha bổng\n- to acquit oneself of làm xong, làm trọn (nghĩa vụ, bổn phận...)\n[02= to acquit oneself of a promise] làm trọn lời hứa\n[02= to acquit oneself of one's task] làm trọn nhiệm vụ\n[04! to acquit oneself]\n- làm bổn phận mình, làm trọn phận mình; xử sự\n[02= to acquit oneself ill] làm không tốt phần mình, xử sự xấu
acquittal [01/ə'kwitl/]	[01* dtừ]\n- sự trả xong nợ, sự trang trải xong nợ nần\n- sự tha tội, sự tha bổng, sự tuyên bố trắng án\n- sự làm trọn (bổn phận, trách nhiệm...) 
acquittancce [01/ə'kwitəns/]	[01* dtừ]\n- sự trả nợ, sự trang trải hết nợ nần\n- sự trang trải hết nợ nần\n- biên lai
acquittance [01/ə'kwitəns/]	như [03acquittancce]
acquitter	- xem [03acquit] 
acral [01/'ækrəl/]	[01* ttừ]\n- thuộc phía đầu; phía ngoài cùng
acranial [01/ɔkreiniəl/]	[01* ttừ]\n- (y) không sọ, thiếu sọ
acraspedout [01/ɔkræspidout/]	[01* ttừ]\n- không diềm, thiếu diềm
acre [01/'eikə/]	[01* dtừ]\n- mẫu Anh (khoảng 0, 4 hecta)\n- cánh đồng, đồng cỏ\n[02= broad acres] đồng ruộng, cánh đồng\n[02= God's acre] nghĩa địa, nghĩa trang
acreage [01/'eikəridʒ/]	[01* dtừ]\n- diện tích (tính theo mẫu Anh) 
acrid [01/'ækrid/]	[01* ttừ]\n- hăng, cay sè\n- chua cay, gay gắt (lời nói, thái độ...) 
acridity [01/ə'kriditi/]	[01* dtừ]\n- vị hăng, mùi hăng, mùi cay sè\n- sự chua cay, sừ gay gắt
acridly	- xem [03acrid] 
acrimonious [01/,ækri'mounjəs/]	[01* ttừ]\n- chua cay, gay gắt (lời nói, thái độ) 
acrimoniously [01/,ækri'mounjəsli/]	[01* phtừ]\n- chua cay, gay gắt
acrimoniousness	- xem [03acrimonious] 
acrimony [01/'ækriməni/]	[01* dtừ]\n- sự chua cay, sự gay gắt
acrobat [01/'ækrəbæt/]	[01* dtừ]\n- người biểu diễn leo dây, người biểu diễn nhào lộn\n- nhà chính trị nghiêng ngả (dễ dàng thay đổi lập trường) ; nhà biện luận nghiêng ngả (dễ dàng thay đổi lập luận) 
acrobatic [01/,ækrə'bætik/]	[01* ttừ]\n- tính chất nhào lộn, liên quan đến nhào lộn
acrobatically [01/,ækrə'bætikəli/]	[01* phtừ]\n- tài tình, khéo léo
acrobatics [01/,ækrə'bætiks/]	[01* dtừ, s/n (dùng như số ít)]\n- thuật leo dây, thuật nhào lộn\n[02= aerial acrobatics] (hàng không) thuật nhào lộn trên không
acrobatism [01/'ækrəbætizm/]	[01* dtừ]\n- thuật leo dây, thuật nhào lộn
