icosahedron [01/,aikəsə'hedrən/]	[01* dtừ]\n- (toán) khối hai mươi mặt
icteric [01/ik'terik/]	như [03icterical]
icterical [01/ik'terikəl/]	[01* dtừ]\n- (y) thuốc chữa vàng da\n[01* ttừ]\n- (y)(thuộc) chứng vàng da\n- mắc chứng vàng da\n- để chữa chứng vàng da
icterus [01/'iktərəs/]	[01* dtừ]\n- (y) chứng vàng da
ictus [01/'iktəs/]	[01* dtừ]\n- âm nhấn (theo nhịp điệu hoặc theo âm luật)(trong câu thơ)\n- (y) cơn vật
icy [01/'aisi/]	[01* ttừ]\n- đóng băng\n- phủ băng, có băng\n- băng giá, lạnh lẽo\n- (bóng) lạnh lùng, lânh đạm (thái độ...) 
I'd [01/aid/]	[01* (vt)]\n- của [02I had, I should, I would]
id [01/id/]	[01* dtừ]\n- (sinh vật) ít (đơn vị chất giống)\n- (triết học) xung động bản năng
ID card [01/ai'di: kɑ:d/]	như [03identity disc]
id est [01/'idi'est/]	[01* (vt)] [03i.e]\n- có nghĩa là
id. [01/aidem/]	như [03idem]
iddd	[01* (vt)]\n- hệ thống gọi điện thoại đường dài quốc tế trực tiếp ([03international direct distance dialling])
ide [01/aid/]	[01* dtừ]\n- (động vật) cá chép đỏ
idea [01/ai'diə/]	[01* dtừ]\n- quan niệm, tư tưởng, ý tưởng, ý nghĩ, ý kiến\n[02= a fixed idea] quan niệm cố định\n[02= the young idea] lối nghĩ trẻ thơ, trí óc trẻ thơ\n- ý niệm, khái niệm, sự hiểu biết qua\n[02= we hadn't the slightest idea of it] chúng tôi không có một ý niệm về cái đó, chúng tôi không biết một chút gì về điều đó\n[02= to give an idea of something] cho một ý niệm về vấn đề gì\n- sự hình dung, sự tưởng tượng; điều tưởng tượng\n[02= I had no idea you could do it] tôi không hình dung được anh có thể làm điều đó\n- ý định, kế hoạch hành động, ý đồ\n[02= what's the big idea?] (mỉa mai) cậu nuôi ý định điên rồ gì trong đầu thế?\n[02= man of ideas] người lắm mưu nhiều kế, người có tài xoay\n- (triết học) mẫu mực lý tưởng (theo Pla-ton) ; ý niệm của lý trí (theo Căng) ; đối tượng trực tiếp của nhận thức (theo Đề-các-tơ, Lốc) 
idea man [01/ai'diəmæn/]	[01* dtừ]\n- (Mỹ) người có nhiều sáng kiến
idea'd [01/ai'diəd/]	[01* ttừ]\n- có ý kiến, có nhiều ý kiến
ideaed [01/ai'diəd/]	như [03idea'd]
ideaful [01/ai'diəful/]	[01* ttừ]\n- có nhiều ý kiến
ideal [01/ai'diəl/]	[01* ttừ]\n- (thuộc) quan niệm, (thuộc) tư tưởng\n- chỉ có trong ý nghĩ, chỉ có trong trí tưởng tượng, tưởng tượng\n- lý tưởng\n- (triết học)(thuộc) mẫu mực lý tưởng (theo Pla-ton)\n- (Mỹ),(triết học) duy tâm\n[01* dtừ]\n- lý tưởng\n- người lý tưởng; vật lý tưởng\n- cái tinh thần; điều chỉ có trong tâm trí\n- (toán) Iddêan\n[02= ideal product] tích iddêan
ideal point [01/ai'diəl'pɔint/]	[01* dtừ]\n- (toán) điểm lý tưởng
idealess	- xem [03idea] 
idealisation [01/ai,diəlai'zei∫n/]	như [03idealization]
idealise [01/ai'diəlaiz/]	như [03idealize]
