stalagmometer [01/stælæg'mɔmitə/]	[01* dtừ]\n- dụng cụ đo sức căng bề mặt (chất lỏng) 
stale [01/steil/]	[01* ttừ]\n- cũ, để đã lâu; ôi, chớm thối, chớm hỏng (thịt, trứng...)\n[02= stale bread] bánh mì cũ\n- cũ rích, nhạt nhẽo (vì nhai đi nhai lại mãi...)\n[02= stale news] tin cũ rích\n[02= stale joke] câu nói đùa nhạt nhẽo\n- luyện tập quá sức (vận động viên)\n- mụ mẫm (học sinh, vì học nhiều quá)\n- (pháp lý) mất hiệu lực (vì không dùng đến)\n[01* ngđtừ]\n- làm cho cũ; để ôi, để chớm thối, để chớm hỏng\n- làm cho rũ rích, làm thành nhạt nhẽo\n- (pháp lý) làm cho mất hiệu lực\n[01* nđtừ]\n- cũ đi; ôi đi, chớm thổi, chớm hỏng\n- thành cũ rích (tin tức), thành nhạt nhẽo (câu nói đùa)\n- (pháp lý) mất hiệu lực\n[01* nđtừ]\n- (cổ),(tiếng địa phương) đái (súc vật)\n[01* dtừ]\n- (cổ),(tiếng địa phương) nước đái (súc vật) 
stalely [01/'steili/]	[01* phtừ]\n- cũ; lâu ngày\n- cũ rích; đã biết rồi\n- luyện tập quá mức nên không đạt kết quả (nhạc công; vận động viên)\n- (pháp) mất hiệu lực (vì quá thời hạn)\n- mụ mẫm (vì học quá nhiều) 
stalemate [01/'steilmeit/]	[01* dtừ]\n- (đánh cờ) thế bí\n- sự bế tắc\n[01* ngđtừ]\n- (đánh cờ) dồn (đối phương) vào thế bí\n- (bóng) làm bế tắc (hội nghị...) 
staleness [01/'steilnis/]	[01* dtừ]\n- tình trạng cũ; tình trạng ôi, tình trạng chớm thối, tình trạng chớm hỏng (bánh, thịt, trứng...)\n- tính chất cũ rích (tin tức...) ; sự nhạt nhẽo (câu nói đùa...)\n- tình trạng mụ mẫm (học sinh học nhiều quá)\n- (pháp lý) sự mất hiệu lực
stalenism [01/'sta:linizm/]	[01* dtừ]\n- chủ nghĩa Xtalin
stalenist [01/'sta:linist/]	[01* ttừ]\n- theo chủ nghĩa Xtalin\n[01* dtừ]\n- người theo chủ nghĩa Xtalin
stalenize [01/'sta:linaiz/]	[01* ngđtừ]\n- Xtalin hoá
stalk [01/stɔ:k/]	[01* dtừ]\n- (thực vật) thân (cây) ; cuống (hoa...)\n- (động vật) cuống (tiểu não...) ; thân (lông vũ...)\n- chân (cốc uống rượu)\n- (kiến trúc) vật trang trí hình thân cây\n- ống khói cao (nhà máy...)\n- dáng đi oai vệ, dáng đi hiên ngang\n- sự đi lén theo (thú săn, kẻ địch...)\n[01* nđtừ]\n- đi đứng oai vệ, dáng đi hiên ngang\n- lén theo thú săn, đuổi theo thú săn; lén theo kẻ địch, đuổi theo kẻ địch\n[01* ngđtừ]\n- lén theo, đuổi theo (thú săn, kẻ địch...)\n- đi hiên ngang qua (nơi nào) 
stalked [01/stɔ:kt/]	[01* ttừ]\n- có thân; có cuống
