undrinkable [01/(') ʌn'driηkəbl/]	[01* ttừ]\n- không thể uống được
undriven [01/'ʌn'drivn/]	[01* ttừ]\n- không bị đuổi; không bị thúc giục\n- không bị (gió) dồn đống (tuyết) 
undrowned [01/'ʌn'draund/]	[01* ttừ]\n- không bị chìm\n- không bị đánh chìm\n- không bị át\n[02= tunes undrowed by their accompaniments] giai điệu không bị nhạc đệm át mất
undrunk [01/'ʌn'drʌηk/]	[01* ttừ]\n- không bị say\n- không nghiện rượu
undubbed [01/'ʌn'dʌbd/]	[01* ttừ]\n- không lồng tiếng, không lồng nhạc (phim (điện ảnh)) 
undue [01/,ʌn'dju:/]	[01* ttừ]\n- quá chừng, quá mức, thái quá\n[02= the undue haste] sự vội vàng thái quá\n- phi lý, trái lẽ\n- không đáng, không xứng đáng, không đáng được\n[02= undue reward] phần thưởng không xứng đáng
undug [01/'ʌn'dʌg/]	[01* ttừ]\n- không được đào bới, không được đào lên
undulant fever [01/'ʌndjulənt'fi:və/]	[01* dtừ]\n-(y) bệnh brucella
undulate [01/'ʌndjuleit/]	[01* ttừ]\n- gợn sóng, nhấp nhô\n[01* nđtừ]\n- gợn sóng; dập dờn như sóng
undulating [01/'ʌndjuleitiη/]	[01* ttừ]\n- gợn sóng, nhấp nhô
undulation [01/,ʌndju'lei∫n/]	[01* dtừ]\n- sự gợn sóng, sự nhấp nhô\n- chuyển động sóng\n- (y) cảm giác tim chập chờn
undulatory [01/'ʌndjulətəri/]	[01* ttừ]\n- gợn sóng, nhấp nhô\n- (thuộc) sóng\n[02= undulatory theory of light] giả thuyết sóng về ánh sáng
unduly [01/,ʌn'dju:li/]	[01* phtừ]\n- quá, quá mức, quá chừng, quá đáng\n[02= unduly strict] quá chặt chẽ, quá nghiêm khắc\n- không đúng giờ, không đúng lúc
unduplicated [01/'ʌndju:plikeitid/]	[01* ttừ]\n- không được sao lại\n- không được nhân đôi
undurable [01/,ʌn'djuərəbl/]	[01* ttừ]\n- không bền, không lâu bền
undusted [01/'ʌn'dʌstid/]	[01* ttừ]\n- không được quét bụi, không được phủi bụi; không được quét sạch, không được lau sạch, không được phủi sạch; bám đầy bụi
unduteous [01/'ʌn'dju:tjəs/]	[01* ttừ]\n- không thấy trách nhiệm\n- không vâng lời; không ngoan; khó bảo
undutiful [01/,ʌn'dju:tiful/]	[01* ttừ]\n- không biết vâng lời\n- không biết tôn kính, không biết kính trọng (người trên)\n- không có ý thức chấp hành nhiệm vụ; không sẵn sàng chấp hành nhiệm vụ
undutifully	- xem [03undutiful] 
undutifulness [01/ʌn'dju:tifənis/]	[01* dtừ]\n- sự không biết vâng lời\n- sự không biết tôn kính, sự không biết kính trọng\n- sự thiếu ý thức chấp hành nhiệm vụ; sự không sẵn sàng chấp hành nhiệm vụ
undy [01/'ʌndi/]	[01* ttừ]\n- lượn sóng (gia huy) 
undyed [01/'ʌn'daid/]	[01* ttừ]\n- không nhuộm, không tô màu, không quét sơn
undying [01/ʌn'daiiη/]	[01* ttừ]\n- không chết, bất tử, bất diệt
undynamic [01/'ʌndai'næmic/]	[01* ttừ]\n- không thuộc động lực, không thuộc động lực học\n- không năng động, không năng nổ
uneager [01/ʌn'i:gə/]	[01* ttừ]\n- không ham, không háo hức; hăm hở; thiết tha\n- không nồng (rượu) 
unearned [01/,ʌn'ə:nd/]	[01* ttừ]\n- không kiếm mà có\n[02= unearned increment] sự tăng giá đất đai vì lý do khách quan (không vì công sức của người chủ) 
unearth [01/,ʌn'ə:θ/]	[01* ngđtừ]\n- đào lên, khai quật (tử thi), bới ra\n- (tục) mò ra, tìm ra, phát hiện\n- làm cho chui ra (từ hang, hốc) 
unearthed [01/(') ʌn'ə:θt/]	[01* ttừ]\n- (điện học) không tiếp đất
unearthliness	- xem [03unearthly] 
unearthly [01/,ʌn'ə:θli/]	[01* ttừ]\n- không (thuộc) trái đất này, siêu tự nhiên, siêu phàm, phi thường\n- kỳ dị, huyền ảo\n- (tục) khủng khiếp\n[02= unearthly din] tiếng om sòm khủng khiếp
unease	- xem [03uneasy] 
uneasily [01/ʌn'i:zili/]	[01* phtừ]\n- không dễ dàng, khó khăn\n- không thoải mái, bực bội, bứt rứt, khó chịu\n- lo lắng, băn khoăn, không yên tâm
uneasiness [01/ʌn'i:zinis/]	[01* dtừ]\n- trạng thái không thoải mái, trạng thái bực bội, trạng thái bứt rứt, trạng thái khó chịu\n- trạng thái lo lắng, trạng thái băn khoăn, trạng thái không yên tâm\n[02= to feel some uneasiness] cảm thấy lo lắng\n[02= you have nos cause of uneasiness] không có gì phải lo ngại cả
uneasy [01/ʌn'i:zi/]	[01* ttừ]\n- không thoải mái, bực bội, bứt rứt, khó chịu\n- lo lắng, băng khoăn\n- phiền phức, rầy rà\n[02= uneasy situation] tình hình phiền phức\n- (y) không yên\n[02= an uneasy sleep] một giấc ngủ không yên\n- (cổ) khó, khó khăn
