shaft	415-11231-B,10-18065-S,12-11276-S,65-16300-S,65-17079-S,140-29151-S,161-5564-S,324-9456-S,364-25166-S,393-3889-S,421-20712-S,480-14747-S
shaft horse	415-11673-B
shafting	415-11755-B
shag	415-11863-B
shagbark	415-12100-B
shagged	415-12237-B
shagged out	415-12293-B
shaggily	415-12341-B
shagginess	415-12555-B
shaggy	415-12634-B
shaggy dog story	415-12946-B
shagreen	415-13174-B
shah	415-13307-B
shahdom	415-13355-B
shakable	415-13427-B
shake	415-13530-B,290-15700-S,290-17218-S
shake out	415-16205-B
shake proof	415-16377-B
shake up	415-16867-B
shakedown	415-15888-B
shaken	415-16183-B,520-29687-S
shaker	415-16437-B,54-18358-S,144-8712-S,399-7278-S,399-11110-S
shakespearean	415-16653-B
shakespearian	415-16763-B
shakily	415-17017-B
shakiness	415-17145-B
shaking	415-17290-B
shako	415-17393-B
shaky	415-17489-B
shale	415-17658-B,311-12238-S
shale oil	415-17720-B
shall	415-17783-B,440-33191-S
shalloon	415-18862-B
shallop	415-18932-B
shallot	415-18986-B
shallow	415-19029-B
shallow draught	415-19268-B
shallow hearted	415-19334-B
shallowly	415-19413-B
shallowness	415-19511-B
shally	417-696-S
shallyer	417-901-S
shalom	415-19594-B
shalt	415-19697-B
shaly	415-19786-B
sham	415-19895-B,344-869-S,416-13291-S
shaman	415-20534-B
shamanic	415-20583-B
shamanism	415-20641-B
shamateur	415-20698-B
shamble	415-20826-B
shambles	415-21012-B
shambolic	415-21158-B
shame	415-21245-B
shamefaced	415-22288-B
shamefacedness	415-22419-B
shameful	415-22576-B
shamefully	415-22673-B
shamefulness	415-22770-B
shameless	415-22889-B
shamelessly	415-23008-B
shamelessness	415-23149-B
shammer	415-23294-B
shammy	415-23417-B
shammy leather	415-23463-B
shampoo	415-23585-B
shamrock	415-23765-B
shan t	415-25169-B
shandrydan	415-23960-B
shandy	415-24058-B
shandygaff	415-24101-B
shang	415-24169-B
shanghai	415-24266-B
shangri la	415-24438-B
shank	415-24537-B,381-21937-S,416-9338-S
shank s pony	415-25019-B
shanked	435-10991-S
shanks	435-11079-S
shanny	415-25101-B
shanter	461-14458-S
shantung	415-25219-B
shanty	415-25279-B,407-12988-S
shantyman	415-25402-B
shantytown	415-25488-B
shape	415-25647-B,147-3631-S,202-7840-S,479-16941-S
shaped	415-27319-B,5-19855-S,14-21903-S,37-22501-S,42-14109-S,45-24088-S,79-6606-S,83-24653-S,94-1164-S,106-16179-S,126-15823-S,147-3657-S,171-29825-S,178-19417-S,301-17133-S,326-18620-S,333-5672-S,339-206-S,391-40754-S,398-68-S,405-23948-S,416-26768-S,421-11920-S,435-11140-S,437-2676-S,483-17645-S,506-932-S,517-8819-S,524-28635-S
shapeless	415-27433-B
shapelessness	415-27581-B
shapely	415-27697-B
shapen	292-17386-S
shaper	415-27788-B
shard	415-27931-B
share	415-27966-B,282-23597-S,357-22404-S,357-23257-S
share alike	415-28893-S
share and share alike	415-28893-B
share beam	415-29546-B
share bone	415-29121-B
share certificate	415-29195-B
share index	415-29308-B
share list	415-29837-B
share out	415-29918-B
sharecrop	415-29604-B
sharecropper	415-29672-B
shareholder	415-29763-B
sharepusher	415-30036-B
sharer	415-30170-B
shareware	415-30264-B
sharing	415-30329-B,114-18462-S,149-7596-S,255-25299-S,363-15035-S,469-26042-S
shark	415-30450-B,68-18021-S,263-21672-S,272-17844-S,402-4358-S,469-10222-S
shark oil	415-30803-B
sharking	272-17921-S
sharkskin	415-30868-B
sharp	415-30947-B
sharp crested	415-31423-B
sharp cut	415-31494-B
sharp eared	415-31589-B
sharp edged	415-31665-B
sharp end	415-31312-B
sharp eyed	415-32461-B
sharp nosed	415-33516-B
sharp set	415-33595-B
sharp shooter	415-33778-B
sharp sighted	415-33836-B
sharp tongued	415-33892-B
sharp witted	415-33964-B
sharpen	415-31733-B
sharpener	415-32137-B,260-22813-S,334-19181-S
sharpening	415-32242-B
sharpening stone	415-32303-B
sharpenter	402-4432-S
sharper	415-32365-B,68-2294-S
sharpish	415-32517-B
sharply	415-32646-B
sharpnel	415-33327-B
sharpshooter	415-33685-B
shaster	415-34049-B
shastra	415-34115-B
shatter	415-34173-B
shatter brain	415-34408-B
shatter brained	415-34482-B
shattering	415-34606-B
shatterproof	415-34683-B
shatters	415-34776-B
shattery	415-34925-B
shave	415-34977-B,10-14588-S,83-7088-S
shave hook	415-35661-B
shaveling	415-35753-B
shaven	416-0-B,81-26337-S,83-10934-S,426-23502-S
shaver	416-37-B,306-11408-S
shavetail	416-262-B
shavian	416-352-B
shaving	416-476-B
shaving block	416-588-B
shaving bowl	416-678-B
shaving brush	416-761-B
shaving cream	416-850-B
shaving foam	416-917-B
shaving horse	416-1000-B
shaving soap	416-1102-B
shaving stick	416-1160-B
shaw	416-1233-B,175-3823-S
shawl	416-1395-B
shawm	416-1455-B
shay	416-1513-B
she	416-1586-B
she d	416-7016-B
she devil	416-7318-B
she ll	416-15592-B
shea	416-2320-B
shea nut	416-2502-B
shea tree	416-2571-B
sheading	416-2734-B
sheaf	416-2816-B
sheaf binder	416-3066-B
sheaflike	416-3148-B
sheafy	416-3198-B
shear	416-3246-B,146-10810-S
shear deformation	416-4220-B
shear edge	416-4326-B
shear legs	416-4483-B
shear steel	416-4141-B
shearer	416-4388-B,416-9759-S
shearing	416-9886-S
shearling	416-4530-B
shearling off	416-4607-B
shears	416-4677-B,146-2821-S,344-12425-S
sheartail	416-4819-B
shearwater	416-4890-B
sheat fish	416-4969-B
sheath	416-5044-B,109-16991-S,148-7793-S,149-7647-S,154-17369-S,286-6407-S,394-8517-S,521-3199-S
sheath knife	416-5548-B
sheathe	416-5202-B
sheathing	416-5420-B
sheathless	416-5605-B
sheathwinged	416-5769-B
sheathy	416-5834-B
sheave	416-5891-B
sheaves	416-5986-B
shebang	416-6023-B
shebeen	416-6242-B
shed	416-6316-B,71-893-S,155-11327-S,355-5734-S,396-43370-S,428-1374-S
shedder	416-7072-B
shedding	416-7194-B,272-15510-S
shee	524-13158-S
sheen	416-7397-B
sheeny	416-7553-B
sheep	416-7691-B,19-11283-S,50-12986-S,288-4719-S,351-10874-S
sheep cot	416-8171-B
sheep cote	416-8220-B
sheep dip	416-8288-B
sheep dog	416-8404-B
sheep farmer	416-8464-B
sheep fold	416-8521-B
sheep hook	416-8573-B
sheep master	416-9050-B
sheep pox	416-9108-B
sheep run	416-9173-B
sheep s eyes	416-9258-B
sheep s head	416-9667-B
sheep shank	416-9338-B
sheep shearer	416-9759-B
sheep shearing	416-9886-B
sheep walk	416-10172-B
sheepish	416-8659-B
sheepishly	416-8755-B
sheepishness	416-8840-B
sheepman	416-8963-B
sheepshank	416-9488-B
sheepskin	416-9989-B
sheer	416-10243-B
sheer legs	416-11210-B
sheers	416-11255-B
sheet	416-11329-B,40-12367-S,40-12729-S,74-18013-S,74-19340-S,107-426-S,114-18508-S,115-297-S,142-26817-S,184-13600-S,230-13486-S,302-25508-S,324-6590-S,332-17134-S,364-20772-S,402-18278-S,404-20458-S,461-11296-S,469-26160-S,513-19745-S,520-26375-S
sheet anchor	416-12741-B
sheet copper	416-12219-B
sheet glass	416-12280-B
sheet iron	416-12340-B
sheet lightning	416-12396-B
sheet metal	416-12519-B
sheet mill	416-12598-B
sheet music	416-12671-B
sheet sham	416-13291-B
sheeter	416-12900-B
sheeting	416-12956-B,401-10626-S
sheeting plank	416-13205-B
shef	416-13428-B
sheik	416-13561-B
sheikdom	416-13596-B
sheikh	416-13642-B
sheikhdom	416-13822-B
sheila	416-13903-B
shekaree	416-13985-B
shekarry	416-14028-B
shekel	416-14071-B
sheldrake	416-14195-B
shelduck	416-14276-B
shelf	416-14401-B,55-1878-S,97-24963-S,281-22106-S
shelf life	416-14437-B
shelf mark	416-14580-B
shell	416-14786-B,54-11856-S,85-1693-S,143-20460-S,147-3702-S,149-7692-S,197-835-S,296-2784-S,323-13042-S,333-5013-S,353-19552-S,379-1441-S,406-21592-S,426-18043-S,429-7372-S,440-27279-S,463-5839-S,472-16355-S,479-20080-S,481-22441-S
shell bark	416-16281-B
shell bean	416-15649-B
shell fire	416-16460-B
shell game	416-15753-B
shell heap	416-16601-B
shell jacket	416-16757-B
shell lime	416-16838-B
shell mound	416-16924-B
shell pink	416-16975-B
shell proof	416-17032-B
shell shock	416-17176-B
shell shocked	416-17263-B
shell struck	416-17406-B
shell work	416-17474-B
shellac	416-15826-B
shellacking	416-15975-B
shellback	416-16115-B
shelled	416-16329-B
shellfish	416-16524-B
shelling	416-16684-B
shelly	416-17551-B
shelta	416-17656-B
shelter	416-17751-B,19-13205-S,62-19731-S,197-896-S,514-9940-S
shelter tent	416-18229-B
shelter trenches	416-18715-B
shelterbelt	416-18298-B
sheltered	416-18412-B
shelterless	416-18617-B
shelty	416-18812-B
shelve	416-18891-B
shelved	416-19107-B
shelves	416-19182-B
shelving	416-19433-B
shelvy	416-19520-B
shemozzle	416-19602-B
shenanigan	416-19703-B
shenanigans	416-19858-B
sheol	416-20011-B
shepherd	416-20066-B,199-19270-S
shepherd dog	416-20359-B
shepherd s pie	416-20510-B
shepherd s plaid	416-20607-B
shepherdess	416-20412-B
sheppy	416-20704-B
sher	416-20755-B
sheradize	416-20831-B
sheraton	416-20901-B
