weasel [01/'wi:zl/]	[01* dtừ]\n- (động vật) con chồn
weasel word [01/'wi:zl'wə:d/]	[01* dtừ]\n- (Mỹ,tục) từ, thành ngữ làm giảm bớt sức mạnh của điều đang nói, được dùng khi muốn tránh cam kết một tuyên bố dứt khoát
weasel-faced [01/'wi:zlfeist/]	[01* ttừ]\n- mặt chồn (có nét ranh mãnh khó ưa) 
weather [01/'weđə/]	[01* dtừ]\n- thời tiết, tiết trời\n[02= bad weather] thời tiết xấu, trời xấu\n[02= heavy weather] (hàng hải) trời bão\n- bản thông báo thời tiết (đăng trên báo)\n[04! to keep one's weather eye open]\n- cảnh giác đề phòng\n[04! to make heavy weather of]\n- khổ vì, điêu đứng vì\n[04! under the weather]\n- khó ở, hơi mệt('weðə)\n[01* ngđtừ]\n- dầm mưa dãi gió; để nắng mưa làm hỏng; phơi nắng phơi sương\n[02= rocks weathered by mind and water] đá bị gió mưa làm mòn\n- (hàng hải) thừa gió vượt qua, căng buồm vượt qua (một mũi đất) ; vượt qua (cơn bão)\n- (bóng) vượt qua, chiến thắng\n[02= to weather one's difficulties] khắc phục (vượt) khó khăn\n- (thương nghiệp) làm giả sắc cũ, làm giả nước cũ\n[02= to weather a bronzed statue] làm giả sắc cũ một bức tượng đồng\n[01* nđtừ]\n- mòn, rã ra, đổi màu (vì gió mưa)\n[04! to weather through]\n- thoát khỏi, khắc phục được, vượt được
weather bureau [01/'weđəbjuə'rou/]	như [03weather-bureau]
weather forecast [01/'weđə'fɔ:kɑ:st/]	[01* dtừ]\n- sự báo thời tiết cho ngày hôm sau hoặc vài ngày sau (được phát trên truyền thanh, truyền hình...) 
weather-beaten [01/'weđə'bi:tn/]	[01* ttừ]\n- lộng gió (bờ biển)\n- sạm nắng (da) ; dày dạn phong sương (người)\n- hỏng nát vì mưa gió
weather-board [01/'weđə'bɔ:d/]	[01* dtừ]\n- ván nghiêng để ngăn không cho mưa gió lọt vào (nhất là ván đóng ở chân cửa) 
weather-boarding [01/'weđə'bɔ:diη/]	[01* dtừ]\n- ván lá sách (loạt ván nghiêng, cái nọ trùm lên một phần cái bên dưới, gắn ở bên ngoài tường nhà để bảo vệ tường) 
weather-bound [01/'weđə'baund/]	[01* ttừ]\n- bị thời tiết xấu ngăn trở
weather-brained [01/'weđəbreind/]	- xem [03weather-headed] 
weather-bureau [01/'weðəbjuə'rou/]	[01* dtừ]\n- sở khí tượng
weather-chart [01/'weđə't∫ɑ:t/]	[01* dtừ]\n- bản đồ thời tiết
weathercock [01/'weđəkɔk/]	[01* dtừ]\n- chong chóng (chỉ chiều) gió ((cũng) [03weather-vane] )\n- (bóng) người hay thay đổi ý kiến, người hay xoay chiều
weatherd [01/'weđəd/]	[01* ttừ]\n- chịu được gió bão (tàu thuyền)\n- (bóng) được tôi luyện; từng trải (người)\n- dãi dầu sương gió
weather-eye [01/'weđərai/]	[01* dtừ]\n- khả năng dự đoán thời tiết\n- tính cẩn thận, thận trọng
weather-forecast [01/'weðə'fɔ:kɑ:st/]	[01* dtừ]\n- sự báo thời tiết
weather-gage [01/'weđəgeidʒ/]	- xem [03weather-gauge] 
weather-gauge [01/'weđəgeidʒ/]	- xem [03weather-glass] 
weather-glass [01/'weθə'glɑ:s/]	[01* dtừ]\n- phong vũ biểu
